# Diamond Light Source
# Instrument: B18-CORE XAS Date: Sat, 30 Jul 2016 00:39:45 BST
# Ring energy:   3.0
# Ring current - start: 298.4
# Primary slits:  vertical gap=  2.4; horizontal gap= 52.0; vertical offset=  0.4; horizontal offset= -1.0
# Secondary slits:  vertical gap=  5.0; horizontal gap= 23.0; vertical offset=  5.3; horizontal offset= -14.5
# OH Mirror Coating: Pt
# White beam filter: 140um PyC
# Crystal cut: Si(111)
# PostDCM slits:  vertical gap= 18.0; horizontal gap= 28.0; vertical offset= -9.1; horizontal offset= -16.5
# Experimental slits:  vertical gap= 30.0; horizontal gap= 45.0; vertical offset=  5.0; horizontal offset= -17.5
# HR Mirror : in; Y: -39.2; Pitch:  8.3; Coating: Pt
# Mirror 2: Pitch:  2.2; Height: -6.3; Yaw: -1.5; Bend:  0.8;
# I0 Stanford sensitivity: 100 nA/V Offsets: 20 pA
# It Stanford sensitivity: 20 nA/V Offsets: 1 pA
# Iref Stanford sensitivity: 5 nA/V Offsets: 1 pA
#
# Ascii output file name: 'Fe//ascii/264046_HP5_9.dat'
# Nexus output file: '/dls/b18/data/2016/sp10306-9/Fe//nexus/264046_HP5_9.nxs'
# XML folder and files:
# /dls/b18/data/2016/sp10306-9/xml/Fe/
# QEXAFS_Parameters
# Sample_Parameters
# Detector_Parameters
# Output_Parameters
# The contents of these files are also stored in the nexus file.
#
# Sample name: HP5
# Sample description: Fe2 + BnBr2 + MgPhBr
# Additional comments: default additional comments
# command: qexafs_energy 6912.0 8062.0 3286 242.57 qexafs_counterTimer01 qexafs_xspress QexafsFFI0
#
#
# qexafs_energy	    time	      I0	       It	    Iref	  lnI0It	lnItIref	Element0	Element1	Element2	Element3	Element4	Element5	Element6	Element7	Element8	    FF	 QexafsFFI0
      6913.49	0.067631	737825.0	2347763.0	614474.0	-1.15751	 1.34045	  123.40	   40.22	   78.90	   59.18	  114.08	   79.79	  109.71	   68.13	   87.86	761.27	0.001031775
      6913.78	0.070174	764918.0	2434470.0	638187.0	-1.15772	 1.33885	  118.14	   63.91	   78.79	   53.90	  120.42	   85.01	  138.78	   82.70	   85.79	827.44	0.001081732
      6914.08	0.077710	847194.0	2704618.0	708823.0	-1.16079	 1.33911	  139.01	   62.89	   77.72	   76.76	  110.62	   86.02	  124.69	   66.04	  106.70	850.46	0.001003857
      6914.38	0.079352	864812.0	2762611.0	723811.0	-1.16142	 1.33940	  128.63	   46.37	   89.18	   78.88	  148.65	   77.77	  138.97	   55.44	   87.84	851.72	0.000984865
      6914.68	0.077146	840922.0	2684000.0	703457.0	-1.16056	 1.33906	  126.46	   62.86	   86.07	   55.02	  121.52	   82.95	  132.50	   89.17	   92.10	848.65	0.001009186
      6914.98	0.075357	821422.0	2617805.0	686053.0	-1.15905	 1.33914	  124.43	   46.37	   67.43	   67.42	  116.34	   89.35	  130.26	   77.49	   92.02	811.12	0.000987457
      6915.28	0.069877	761965.0	2434839.0	639721.0	-1.16174	 1.33660	  103.45	   53.59	   80.89	   56.01	  128.05	   71.36	  123.74	   59.66	   73.23	749.98	0.000984274
      6915.57	0.075888	827554.0	2635663.0	691225.0	-1.15842	 1.33842	  127.51	   71.10	   79.83	   66.41	  123.79	   66.16	  127.14	   70.18	   99.33	831.45	0.001004713
      6915.87	0.073329	799640.0	2548856.0	668558.0	-1.15924	 1.33828	  100.38	   64.95	   95.31	   58.10	  123.66	   72.42	  116.27	   76.43	   92.01	799.54	0.000999874
      6916.17	0.070958	773096.0	2475345.0	651252.0	-1.16373	 1.33524	   97.18	   56.64	   68.42	   51.84	  108.64	   64.03	  112.84	   63.90	   62.66	686.15	0.000887542
      6916.47	0.073673	803104.0	2569089.0	675457.0	-1.16282	 1.33592	  103.53	   69.04	   64.24	   62.26	  103.25	   83.04	  129.30	   77.52	   96.23	788.41	0.000981697
      6916.77	0.076111	829639.0	2655005.0	697682.0	-1.16321	 1.33644	  127.52	   49.49	   65.34	   69.51	  124.88	   82.04	  134.61	   71.24	   97.32	821.96	0.000990745
      6917.07	0.073562	801935.0	2567847.0	675283.0	-1.16380	 1.33569	  131.89	   50.53	   68.45	   62.32	  119.63	   75.66	  136.84	   67.05	  102.50	814.87	0.001016127
      6917.37	0.067488	736065.0	2353639.0	619422.0	-1.16240	 1.33493	  113.98	   37.10	   73.57	   57.05	   94.66	   73.48	   83.93	   59.68	   97.28	690.73	0.000938415
      6917.66	0.068691	748615.0	2393825.0	629614.0	-1.16242	 1.33554	  117.08	   52.58	   76.78	   62.27	  122.71	   92.36	  116.39	   61.73	   98.35	800.26	0.001068982
      6917.96	0.077460	844113.0	2707403.0	713873.0	-1.16546	 1.33304	  106.67	   57.73	  101.62	   71.60	  113.09	   81.86	  128.16	   62.90	  102.47	826.11	0.000978668
      6918.26	0.075641	824040.0	2633356.0	693839.0	-1.16180	 1.33377	   81.54	   53.56	   89.24	   62.28	  147.39	   75.61	  137.66	   71.24	   82.61	801.13	0.000972201
