# Diamond Light Source
# Instrument: B18-CORE XAS Date: Sat, 30 Jul 2016 00:04:44 BST
# Ring energy:   3.0
# Ring current - start: 300.1
# Primary slits:  vertical gap=  2.4; horizontal gap= 52.0; vertical offset=  0.4; horizontal offset= -1.0
# Secondary slits:  vertical gap=  5.0; horizontal gap= 23.0; vertical offset=  5.3; horizontal offset= -14.5
# OH Mirror Coating: Pt
# White beam filter: 140um PyC
# Crystal cut: Si(111)
# PostDCM slits:  vertical gap= 18.0; horizontal gap= 28.0; vertical offset= -9.1; horizontal offset= -16.5
# Experimental slits:  vertical gap= 30.0; horizontal gap= 45.0; vertical offset=  5.0; horizontal offset= -17.5
# HR Mirror : in; Y: -39.2; Pitch:  8.3; Coating: Pt
# Mirror 2: Pitch:  2.2; Height: -6.3; Yaw: -1.5; Bend:  0.8;
# I0 Stanford sensitivity: 100 nA/V Offsets: 20 pA
# It Stanford sensitivity: 20 nA/V Offsets: 1 pA
# Iref Stanford sensitivity: 5 nA/V Offsets: 1 pA
#
# Ascii output file name: 'Fe//ascii/264038_HP5_1.dat'
# Nexus output file: '/dls/b18/data/2016/sp10306-9/Fe//nexus/264038_HP5_1.nxs'
# XML folder and files:
# /dls/b18/data/2016/sp10306-9/xml/Fe/
# QEXAFS_Parameters
# Sample_Parameters
# Detector_Parameters
# Output_Parameters
# The contents of these files are also stored in the nexus file.
#
# Sample name: HP5
# Sample description: Fe2 + BnBr2 + MgPhBr
# Additional comments: default additional comments
# command: qexafs_energy 6912.0 8062.0 3286 242.57 qexafs_counterTimer01 qexafs_xspress QexafsFFI0
#
#
# qexafs_energy	    time	      I0	       It	    Iref	   lnI0It	lnItIref	Element0	Element1	Element2	Element3	Element4	Element5	Element6	Element7	Element8	    FF	 QexafsFFI0
      6974.61	0.063245	701998.0	2108612.0	581628.0	-1.09985	 1.28795	  113.29	   45.47	   64.46	   52.01	   97.18	   71.64	  112.51	   65.18	   75.52	697.26	0.000993254
      6974.91	0.076282	846684.0	2537746.0	699845.0	-1.09770	 1.28817	   98.54	   58.84	   70.72	   59.26	  122.31	   70.59	  135.23	   71.43	   96.38	783.30	0.000925142
      6975.22	0.081270	903282.0	2683537.0	740188.0	-1.08886	 1.28799	  134.33	   48.58	   95.70	   68.71	  122.08	   72.72	  133.04	   70.43	   83.92	829.50	0.000918321
      6975.52	0.078276	869233.0	2603089.0	718098.0	-1.09684	 1.28785	  114.21	   72.31	   80.06	   62.41	  117.89	   75.85	  124.42	   66.25	   87.05	800.45	0.000920868
      6975.83	0.070901	787508.0	2361131.0	651323.0	-1.09802	 1.28789	  104.94	   48.58	   74.85	   50.96	  108.19	   66.46	   87.75	   63.09	   73.50	678.31	0.000861334
      6976.13	0.072289	803033.0	2408362.0	665229.0	-1.09831	 1.28657	  102.84	   46.51	   62.36	   59.30	  108.02	   68.49	  116.90	   66.22	   73.43	704.08	0.000876781
      6976.43	0.072211	802186.0	2425219.0	670184.0	-1.10634	 1.28612	   95.49	   33.07	   79.04	   54.13	   96.38	   65.42	  124.39	   64.13	   95.50	707.55	0.000882031
      6976.74	0.071001	788261.0	2359527.0	651719.0	-1.09639	 1.28660	  102.81	   54.76	   71.76	   62.40	  102.80	   74.92	  109.37	   58.96	   78.70	716.46	0.000908915
      6977.04	0.077489	860794.0	2585402.0	714870.0	-1.09978	 1.28554	  105.91	   49.61	   69.62	   78.11	  122.19	   69.56	  116.85	   77.77	   81.82	771.44	0.000896198
      6977.35	0.072316	803139.0	2420901.0	670152.0	-1.10337	 1.28439	   89.17	   45.45	   61.36	   63.45	   86.40	   66.38	  112.56	   67.23	   86.03	678.02	0.000844213
      6977.65	0.074994	832836.0	2506459.0	693552.0	-1.10179	 1.28480	   98.57	   49.61	   72.84	   58.26	  111.36	   75.83	  120.09	   72.54	   94.47	753.57	0.000904822
      6977.96	0.075773	842113.0	2524983.0	698685.0	-1.09808	 1.28479	   97.56	   45.44	   84.18	   53.10	   99.45	   67.42	  116.84	   64.04	   96.53	724.56	0.000860412
      6978.26	0.074113	823214.0	2480166.0	686717.0	-1.10286	 1.28416	   86.01	   36.15	   69.69	   46.85	  118.93	   76.92	   87.62	   60.90	   83.95	667.02	0.000810258
      6978.56	0.068930	765665.0	2297845.0	635958.0	-1.09898	 1.28459	   95.47	   43.40	   62.43	   60.34	  121.32	   67.56	  128.71	   63.07	   73.36	715.66	0.000934695
      6978.87	0.067809	753116.0	2271147.0	629475.0	-1.10382	 1.28315	  111.18	   50.62	   73.83	   59.30	  103.86	   73.77	  112.36	   56.73	   83.89	725.53	0.000963376
      6979.17	0.078667	873832.0	2624609.0	727155.0	-1.09980	 1.28355	  117.57	   51.71	   81.22	   63.53	  118.99	   85.43	  145.16	   83.13	  119.68	866.42	0.000991521
      6979.48	0.076009	844210.0	2538863.0	703421.0	-1.10107	 1.28352	   96.45	   53.71	   70.73	   46.86	  113.54	   62.17	  112.64	   83.07	   79.81	718.98	0.000851659
      6979.78	0.077090	855865.0	2591860.0	718805.0	-1.10802	 1.28254	  110.18	   48.56	   68.64	   60.31	  103.76	   79.10	  149.30	   48.35	  114.33	782.53	0.000914315
      6980.09	0.073037	811157.0	2441081.0	676596.0	-1.10173	 1.28312	  109.10	   46.50	   73.89	   64.52	  116.91	   55.92	  104.93	   53.62	   74.55	699.95	0.000862901
      6980.39	0.072298	802852.0	2420594.0	671896.0	-1.10360	 1.28166	   93.36	   49.59	   79.11	   50.00	   93.01	   52.70	  111.51	   55.75	   67.13	652.15	0.000812298
      6980.69	0.073071	811803.0	2437191.0	676038.0	-1.09934	 1.28235	  107.10	   55.82	   70.71	   59.34	   95.07	   67.47	  109.39	   74.62	   85.05	724.56	0.000892530
      6981.00	0.072839	809002.0	2443771.0	678461.0	-1.10550	 1.28147	  104.81	   45.46	   80.07	   42.68	  104.84	   67.48	  121.33	   63.07	   88.19	717.93	0.000887432
